,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Document Date,Quantity in L,SH_Customer No,state
47313,62803,Northern Chemicals Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-04,1.0,BOX,Q336,62819,Northern Chemcials,2019-04,1000.0,62803,qld
47322,62019,Industrial Cleansers Pty. Ltd.,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-04,3.99,TO,Q336,62019,Industrial Cleansers Pty. Ltd.,2019-04,2977.6119402985078,62019,qld
47325,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-04,2.0,BOX,Q336,11522,Mundubbera WTP,2019-04,2000.0,41362,qld
47327,10488,Redland City Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-04,2.0,BOX,Q336,10498,Point Lookout STP,2019-03,2000.0,10488,qld
47333,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-04,3.99,TO,Q336,22811,Gayndah Water Treatment,2019-03,2977.6119402985078,41362,qld
47345,40823,CS Energy - Kogan Creek Power Stn,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-03,4.0,BOX,Q336,40823,CS Energy - Kogan Creek Power Stn,2019-03,4000.0,40823,qld
47347,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-03,3.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2019-03,3000.0,60055,qld
47355,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-03,3.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2019-02,3000.0,60055,qld
47362,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-02,3.99,TO,Q336,11522,Mundubbera WTP,2019-02,2977.6119402985078,41362,qld
47365,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-02,3.99,TO,Q336,22811,Gayndah Water Treatment,2019-02,2977.6119402985078,41362,qld
47367,40823,CS Energy - Kogan Creek Power Stn,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-02,4.0,BOX,Q336,40823,CS Energy - Kogan Creek Power Stn,2019-02,4000.0,40823,qld
47377,40823,CS Energy - Kogan Creek Power Stn,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-02,3.0,BOX,Q336,40823,CS Energy - Kogan Creek Power Stn,2019-01,3000.0,40823,qld
