,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Quantity in L,state of Sold-To Party,Chemical product
48998,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-02,0.5,BOX,V305,38790,Lancefield Disinfection Station,500.0,vic,PAC23
48999,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-02,0.5,BOX,V305,17663,Romsey WTP,500.0,vic,PAC23
49004,32087,ZILZIE WINES PTY LTD,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-02,4.0,IBC,V305,32087,ZILZIE WINES PTY LTD,4000.0,vic,PAC23
49005,38443,PARKS VICTORIA,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-02,1.0,IBC,V305,54730,Tidal River WTP,1000.0,vic,PAC23
49008,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-01,2.0,BOX,V305,38790,Lancefield Disinfection Station,2000.0,vic,PAC23
49010,8089,Dow Performance Materials (Australi,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-01,9.0,BOX,V305,8089,Dow Performance Materials (Australi,9000.0,vic,PAC23
49012,2250,George Weston Foods Limited,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-01,1.0,IBC,V305,52541,Jasol / George Weston Foods Ltd,1000.0,vic,PAC23
49013,22634,Veolia Water Operations Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-01,1.33,TO,V305,7959,Bendigo WTP-Sandhurst Reservoir,992.5373134328358,vic,PAC23
49014,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-01,0.5,BOX,V305,38790,Lancefield Disinfection Station,500.0,vic,PAC23
49015,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-01,0.5,BOX,V305,17663,Romsey WTP,500.0,vic,PAC23
49016,22634,Veolia Water Operations Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-01,1.33,TO,V305,7959,Bendigo WTP-Sandhurst Reservoir,992.5373134328358,vic,PAC23
49017,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-01,1.33,TO,V305,36142,Fonterra Australia Pty Ltd (Pkgd),992.5373134328358,vic,PAC23
49018,97122,Chemology,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-01,2.0,BOX,S315,97122,Cash Sale Account - Ixom Operations,2000.0,vic,PAC23
49019,49634,SNF Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-01,13.3,TO,V305,49634,SNF Australia Pty Ltd,9925.373134328358,vic,PAC23
49022,55762,CPR Sales Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-01,1.33,TO,V305,55762,CPR Sales Pty Ltd,992.5373134328358,vic,PAC23
49026,55486,Lend Lease Services Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-01,1.33,TO,V305,17829,Pyramid Hill WTP,992.5373134328358,vic,PAC23
49032,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-12,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
49034,8089,Dow Performance Materials (Australi,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-12,9.0,BOX,V305,8089,Dow Performance Materials (Australi,9000.0,vic,PAC23
49040,2250,George Weston Foods Limited,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-12,3.99,TO,N500,65117,NAT Logistics Pty Ltd,2977.6119402985078,vic,PAC23
49041,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-12,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
49045,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-12,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
49048,2250,George Weston Foods Limited,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-12,1.0,IBC,V305,52541,Jasol / George Weston Foods Ltd,1000.0,vic,PAC23
49049,2250,George Weston Foods Limited,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-12,1.33,TO,V305,2250,George Weston Foods Limited,992.5373134328358,vic,PAC23
49053,97122,Rokon Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-12,1.33,TO,V305,97122,Cash Sale Account - Ixom Operations,992.5373134328358,vic,PAC23
49061,8089,Dow Performance Materials (Australi,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-11,9.0,BOX,V305,8089,Dow Performance Materials (Australi,9000.0,vic,PAC23
49062,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-11,1.0,BOX,V305,38790,Lancefield Disinfection Station,1000.0,vic,PAC23
49063,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-11,1.0,BOX,V305,17663,Romsey WTP,1000.0,vic,PAC23
49064,32087,ZILZIE WINES PTY LTD,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-11,4.0,IBC,V305,32087,ZILZIE WINES PTY LTD,4000.0,vic,PAC23
49066,49634,SNF Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-11,10.0,BOX,V305,49634,SNF Australia Pty Ltd,10000.0,vic,PAC23
49070,40363,Statewide River & Stream Management,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-11,4.0,IBC,V305,40363,Statewide River & Stream Management,4000.0,vic,PAC23
49074,55486,Lend Lease Services Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-11,1.33,TO,V305,7956,Lockington WTP,992.5373134328358,vic,PAC23
49076,2250,George Weston Foods Limited,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-11,1.0,IBC,V305,52541,Jasol / George Weston Foods Ltd,1000.0,vic,PAC23
49077,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-11,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
49079,97122,Chemology Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-11,1.33,TO,S315,97122,Cash Sale Account - Ixom Operations,992.5373134328358,vic,PAC23
49084,8089,Dow Performance Materials (Australi,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-10,9.0,BOX,V305,8089,Dow Performance Materials (Australi,9000.0,vic,PAC23
49085,32087,ZILZIE WINES PTY LTD,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-10,2.0,IBC,V305,32087,ZILZIE WINES PTY LTD,2000.0,vic,PAC23
49086,49634,SNF Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-10,13.3,TO,V305,49634,SNF Australia Pty Ltd,9925.373134328358,vic,PAC23
49087,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-10,0.5,BOX,V305,38790,Lancefield Disinfection Station,500.0,vic,PAC23
49088,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-10,1.5,BOX,V305,17663,Romsey WTP,1500.0,vic,PAC23
49089,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-10,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
49098,2250,George Weston Foods Limited,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-10,1.33,TO,V305,52541,Jasol / George Weston Foods Ltd,992.5373134328358,vic,PAC23
49100,8089,Dow Performance Materials (Australi,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-09,9.0,BOX,V305,8089,Dow Performance Materials (Australi,9000.0,vic,PAC23
49104,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-09,1.0,BOX,V305,38790,Lancefield Disinfection Station,1000.0,vic,PAC23
49105,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-09,1.0,BOX,V305,17663,Romsey WTP,1000.0,vic,PAC23
49110,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-09,1.0,IBC,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
49113,2250,George Weston Foods Limited,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-09,2.66,TO,N118,65117,NAT Logistics Pty Ltd,1985.0746268656717,vic,PAC23
49114,32087,ZILZIE WINES PTY LTD,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-09,2.0,IBC,V305,32087,ZILZIE WINES PTY LTD,2000.0,vic,PAC23
49119,2250,George Weston Foods Limited,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-09,2.66,TO,N118,65117,NAT Logistics Pty Ltd,1985.0746268656717,vic,PAC23
49120,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-09,1.0,IBC,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
49123,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-09,1.33,TO,V305,36142,Fonterra Australia Pty Ltd (Pkgd),992.5373134328358,vic,PAC23
49126,55486,Lend Lease Services Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-09,1.33,TO,V305,17829,Pyramid Hill WTP,992.5373134328358,vic,PAC23
49128,2250,George Weston Foods Limited,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-08,1.33,TO,V305,52541,Jasol / George Weston Foods Ltd,992.5373134328358,vic,PAC23
49130,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-08,1.0,BOX,V305,38790,Lancefield Disinfection Station,1000.0,vic,PAC23
49131,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-08,1.0,BOX,V305,17663,Romsey WTP,1000.0,vic,PAC23
49133,22634,Veolia Water Operations Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-08,19.95,TO,V305,7959,Bendigo WTP-Sandhurst Reservoir,14888.059701492537,vic,PAC23
49134,22634,Veolia Water Operations Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-08,3.325,TO,V305,7949,Castlemaine Reservoir WTP Chewton,2481.3432835820895,vic,PAC23
49135,32087,ZILZIE WINES PTY LTD,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-08,3.0,IBC,V305,32087,ZILZIE WINES PTY LTD,3000.0,vic,PAC23
49138,22634,Veolia Water Operations Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-08,0.665,TO,V305,7962,Kyneton WTP,496.2686567164179,vic,PAC23
49139,97122,Central Victoria Livestock Ex- CVLX,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-08,1.0,IBC,V305,97122,Cash Sale Account - Ixom Operations,1000.0,vic,PAC23
49141,97122,Central Victoria Livestock Ex- CVLX,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-08,2.0,IBC,V305,97122,Cash Sale Account - Ixom Operations,2000.0,vic,PAC23
49144,2340,South Gippsland Region Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-08,15.0,BOX,V305,38756,Lance Creek WTP,15000.0,vic,PAC23
49150,2250,George Weston Foods Limited,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-08,1.33,TO,N118,65117,NAT Logistics Pty Ltd,992.5373134328358,vic,PAC23
49152,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-08,1.33,TO,V305,36142,Fonterra Australia Pty Ltd (Pkgd),992.5373134328358,vic,PAC23
49166,32087,ZILZIE WINES PTY LTD,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-07,2.0,IBC,V305,32087,ZILZIE WINES PTY LTD,2000.0,vic,PAC23
49170,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-06,1.33,TO,V305,36142,Fonterra Australia Pty Ltd (Pkgd),992.5373134328358,vic,PAC23
49174,32087,ZILZIE WINES PTY LTD,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-06,2.0,IBC,V305,32087,ZILZIE WINES PTY LTD,2000.0,vic,PAC23
49177,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-05,1.33,TO,V305,36142,Fonterra Australia Pty Ltd (Pkgd),992.5373134328358,vic,PAC23
49180,8089,Dow Performance Materials (Australi,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-05,10.0,BOX,V305,8089,Dow Performance Materials (Australi,10000.0,vic,PAC23
49182,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-05,1.33,TO,V305,36142,Fonterra Australia Pty Ltd (Pkgd),992.5373134328358,vic,PAC23
49190,8089,Dow Performance Materials (Australi,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-04,10.0,BOX,V305,8089,Dow Performance Materials (Australi,10000.0,vic,PAC23
49195,32087,ZILZIE WINES PTY LTD,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-04,3.0,BOX,V305,32087,ZILZIE WINES PTY LTD,3000.0,vic,PAC23
49197,3046,North East Region Water Authority,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-04,1.0,BOX,V305,62888,Corryong WTP,1000.0,vic,PAC23
49198,3046,North East Region Water Authority,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-04,7.98,TO,V305,51674,Halls Road WTP,5955.2238805970155,vic,PAC23
49199,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-03,1.33,TO,V305,36142,Fonterra Australia Pty Ltd (Pkgd),992.5373134328358,vic,PAC23
49200,8089,Dow Performance Materials (Australi,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-03,13.3,TO,V305,8089,Dow Performance Materials (Australi,9925.373134328358,vic,PAC23
49201,2250,George Weston Foods Limited,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-03,1.33,TO,V305,52541,Jasol / George Weston Foods Ltd,992.5373134328358,vic,PAC23
49207,3046,North East Region Water Authority,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-03,7.0,IBC,V305,3051,Beechworth WTP & Yackandandah,7000.0,vic,PAC23
49208,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-02,0.5,BOX,V305,38790,Lancefield Disinfection Station,500.0,vic,PAC23
49209,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-02,0.5,IBC,V305,17663,Romsey WTP,500.0,vic,PAC23
49210,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-02,1.33,TO,V305,36142,Fonterra Australia Pty Ltd (Pkgd),992.5373134328358,vic,PAC23
49212,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-02,1.33,TO,V305,36142,Fonterra Australia Pty Ltd (Pkgd),992.5373134328358,vic,PAC23
49219,49634,SNF Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-02,14.63,TO,V305,49634,SNF Australia Pty Ltd,10917.910447761195,vic,PAC23
49220,49634,SNF Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-02,13.3,TO,V305,49634,SNF Australia Pty Ltd,9925.373134328358,vic,PAC23
49221,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-02,1.3,IBC,V305,38790,Lancefield Disinfection Station,1300.0,vic,PAC23
49222,7983,Western Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-02,0.7,IBC,V305,17663,Romsey WTP,700.0,vic,PAC23
49295,49634,SNF Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-12,4.0,BOX,V305,49634,SNF Australia Pty Ltd,4000.0,vic,PAC23
49296,49634,SNF Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-12,4.0,BOX,V305,49634,SNF Australia Pty Ltd,4000.0,vic,PAC23
49297,49634,SNF Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-12,2.66,TO,V305,49634,SNF Australia Pty Ltd,1985.0746268656717,vic,PAC23
49302,49634,SNF Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-11,1.33,TO,N118,61574,SNF (Aust) P/L C/O REVTRANS P/L,992.5373134328358,vic,PAC23
49310,40363,Statewide River & Stream Management,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-10,2.0,BOX,V305,40363,Statewide River & Stream Management,2000.0,vic,PAC23
49314,49634,SNF Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-10,10.64,TO,V305,49634,SNF Australia Pty Ltd,7940.298507462687,vic,PAC23
49319,3046,North East Region Water Authority,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-10,2.0,BOX,V305,62888,Corryong WTP,2000.0,vic,PAC23
49321,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-10,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
49324,2238,Hydro-Chem Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-09,2.0,IBC,V305,61179,Hydro Chem,2000.0,vic,PAC23
49327,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-09,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
49399,62148,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-01,23.94,TO,V305,58961,Solugistics -Thomastown,17865.671641791047,vic,PAC23
49416,49634,SNF Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-11,6.0,BOX,N118,61574,SNF (Aust) P/L C/O REVTRANS P/L,6000.0,vic,PAC23
49502,49634,SNF Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-02,1.0,BOX,N118,61574,SNF (Aust) P/L C/O REVTRANS P/L,1000.0,vic,PAC23
49503,49634,SNF Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-02,1.0,BOX,N118,61574,SNF (Aust) P/L C/O REVTRANS P/L,1000.0,vic,PAC23
49506,49634,SNF Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-02,9.0,BOX,N118,61574,SNF (Aust) P/L C/O REVTRANS P/L,9000.0,vic,PAC23
49515,49634,SNF Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-01,5.32,TO,V305,49634,SNF Australia Pty Ltd,3970.1492537313434,vic,PAC23
49516,56394,Textor Technologies,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2017-01,1.33,TO,V305,56394,Textor Technologies,992.5373134328358,vic,PAC23
49535,56394,Textor Technologies,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-11,1.33,TO,V305,56394,Textor Technologies,992.5373134328358,vic,PAC23
49544,56394,Textor Technologies,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-10,1.33,TO,V305,56394,Textor Technologies,992.5373134328358,vic,PAC23
49557,49634,SNF Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-09,1.0,BOX,V305,49634,SNF Australia Pty Ltd,1000.0,vic,PAC23
49569,56394,Textor Technologies,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-08,1.33,TO,V305,56394,Textor Technologies,992.5373134328358,vic,PAC23
49573,49634,SNF Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-08,4.0,BOX,V305,49634,SNF Australia Pty Ltd,4000.0,vic,PAC23
49580,56394,Textor Technologies,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-06,1.33,TO,V305,56394,Textor Technologies,992.5373134328358,vic,PAC23
49593,56394,Textor Technologies,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-05,1.33,TO,V305,56394,Textor Technologies,992.5373134328358,vic,PAC23
49601,49634,SNF Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-03,3.0,BOX,V305,49634,SNF Australia Pty Ltd,3000.0,vic,PAC23
49603,56394,Textor Technologies,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-03,1.33,TO,V305,56394,Textor Technologies,992.5373134328358,vic,PAC23
49612,56394,Textor Technologies,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-02,1.33,TO,V305,56394,Textor Technologies,992.5373134328358,vic,PAC23
49621,7805,South East Water Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-02,4.0,BOX,V305,7806,Boneo WRP,4000.0,vic,PAC23
49623,56394,Textor Technologies,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-02,1.33,TO,V305,56394,Textor Technologies,992.5373134328358,vic,PAC23
49628,7852,Barwon Region Water Authority,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-01,1.0,BOX,V305,17002,Apollo Bay WTP,1000.0,vic,PAC23
49629,8589,Goulburn Valley Water,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2016-01,1.33,TO,V305,59101,Bonnie Doon WTP,992.5373134328358,vic,PAC23
49634,7805,South East Water Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-12,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
49652,7852,Barwon Region Water Authority,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-10,1.0,BOX,V305,17002,Apollo Bay WTP,1000.0,vic,PAC23
49653,7805,South East Water Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-09,3.99,TO,V305,7806,Boneo WRP,2977.6119402985078,vic,PAC23
49658,7805,South East Water Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-09,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
49663,7805,South East Water Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-09,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
49665,49634,SNF Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-09,1.0,BOX,V305,49634,SNF Australia Pty Ltd,1000.0,vic,PAC23
49666,7805,South East Water Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-09,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
49668,7805,South East Water Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-08,2.66,TO,V305,7806,Boneo WRP,1985.0746268656717,vic,PAC23
49671,7805,South East Water Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-08,1.33,TO,V305,7806,Boneo WRP,992.5373134328358,vic,PAC23
49672,7805,South East Water Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-08,1.33,TO,V305,7806,Boneo WRP,992.5373134328358,vic,PAC23
49678,8089,Dow Performance Materials (Australi,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-07,1.0,IBC,V305,8089,Dow Performance Materials (Australi,1000.0,vic,PAC23
49682,8089,Dow Performance Materials (Australi,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2015-06,4.0,IBC,V305,8089,Dow Performance Materials (Australi,4000.0,vic,PAC23
49748,97122,Acron Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2014-03,1.0,BOX,N118,97122,Cash Sale Account - Ixom Operations,1000.0,vic,PAC23
49882,97122,Clare Carwash,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2012-02,1.0,BOX,N118,97122,Cash Sale Account - Ixom Operations,1000.0,vic,PAC23
49946,22634,Veolia Water Operations Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2021-04,21.574,TO,N118,7959,Bendigo WTP-Sandhurst Reservoir,16100.000000000002,vic,PAC23
49947,22634,Veolia Water Operations Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2021-04,2.948,TO,N118,7949,Castlemaine Reservoir WTP Chewton,2200.0,vic,PAC23
49948,22634,Veolia Water Operations Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2021-04,0.67,TO,N118,7962,Kyneton WTP,500.00000000000006,vic,PAC23
49964,2340,South Gippsland Region Water,PAC23-B,PAC 23 SOLUTION BULK,2021-03,20.0,TO,N118,38756,Lance Creek WTP,14925.373134328358,vic,PAC23
49967,22634,Veolia Water Operations Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2021-03,21.842,TO,N118,7959,Bendigo WTP-Sandhurst Reservoir,16300.0,vic,PAC23
49968,22634,Veolia Water Operations Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2021-03,2.456,TO,N118,7949,Castlemaine Reservoir WTP Chewton,1832.8358208955224,vic,PAC23
49969,22634,Veolia Water Operations Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2021-03,0.804,TO,N118,7962,Kyneton WTP,600.0,vic,PAC23
49976,22634,Veolia Water Operations Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2021-02,22.244,TO,N118,7959,Bendigo WTP-Sandhurst Reservoir,16600.0,vic,PAC23
49977,22634,Veolia Water Operations Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2021-02,2.278,TO,N118,7949,Castlemaine Reservoir WTP Chewton,1700.0,vic,PAC23
