,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Quantity in L,SH_Customer No,state
18085,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,22.0,TO,T101,38596,Forth Water Treatment Plant,16793.893129770993,55472,tas
18086,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
18117,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,2.5,TO,T101,38729,Deloraine Water Treatment Plant,1908.3969465648854,55472,tas
18118,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
18121,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,18.0,TO,T101,38600,White Hills WTP,13740.458015267175,55472,tas
18126,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,9.1,TO,T101,38739,Dover WTP,6946.564885496183,55472,tas
18127,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,15.5,TO,T101,38740,Huonville WTP,11832.061068702289,55472,tas
18132,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,10.75,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,8206.106870229007,8050,tas
18140,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,25.0,TO,T101,38536,Bryn Estyn Chemical Store,19083.969465648854,55472,tas
18141,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,24.95,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,19045.801526717558,8050,tas
18165,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
18172,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
18174,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,14.7,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,11221.374045801525,8050,tas
18179,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
18184,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,8.5,TO,T101,39034,BURNIE WWTP,6488.5496183206105,55472,tas
18193,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,8.0,TO,T101,49712,Cradle Valley WWTP,6106.8702290076335,55472,tas
18201,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,1.0,TO,T101,38744,Tullah WTP,763.3587786259542,55472,tas
18202,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,7.0,TO,T101,38743,Strahan,5343.511450381679,55472,tas
18203,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,7.0,TO,T101,51933,QUEENSTOWN WTP,5343.511450381679,55472,tas
18204,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,4.0,TO,T101,40365,Zeehan WTP,3053.4351145038167,55472,tas
18206,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
18221,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,6.5,TO,T101,38730,Westbury Waste Water TP,4961.832061068702,55472,tas
18222,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,2.5,TO,T101,56602,Deloraine Waste Water Plant,1908.3969465648854,55472,tas
18223,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,2.0,TO,T101,38729,Deloraine Water Treatment Plant,1526.7175572519084,55472,tas
18224,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,10.0,TO,T101,38616,Chimney Saddle WTP,7633.587786259542,55472,tas
18225,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,10.0,TO,T101,38619,Reatta Road Water Treatment Plant,7633.587786259542,55472,tas
18228,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,12.7,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,9694.656488549617,8050,tas
18242,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,24.7,TO,T101,38536,Bryn Estyn Chemical Store,18854.961832061068,55472,tas
18247,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,7.0,TO,T101,41910,St Helens WWTP,5343.511450381679,55472,tas
18248,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,6.0,TO,T101,38583,St Helens WTP,4580.152671755725,55472,tas
18251,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-10,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
18256,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,10.35,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,7900.763358778626,8050,tas
18257,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,22.0,TO,T101,38596,Forth Water Treatment Plant,16793.893129770993,55472,tas
18266,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
18270,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,20.0,TO,T101,9579,Ridgley  (Burnie WTP),15267.175572519083,55472,tas
18271,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,8.0,TO,T101,39034,BURNIE WWTP,6106.8702290076335,55472,tas
18291,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
18292,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,22.4,TO,T101,38617,Distillery Creek Water Treatment Pl,17099.236641221374,55472,tas
18299,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,24.95,TO,T101,38747,Norske Skog Paper Mills -  Boyer,19045.801526717558,8050,tas
18317,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
18320,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,17.32,TO,T101,38747,Norske Skog Paper Mills -  Boyer,13221.374045801527,8050,tas
18321,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,2.5,TO,T101,56602,Deloraine Waste Water Plant,1908.3969465648854,55472,tas
18322,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,22.0,TO,T101,38616,Chimney Saddle WTP,16793.893129770993,55472,tas
18326,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,25.0,TO,T101,38747,Norske Skog Paper Mills -  Boyer,19083.969465648854,8050,tas
18333,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,18.0,TO,T101,38595,Cam WTP,13740.458015267175,55472,tas
18335,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,25.04,TO,T101,38536,Bryn Estyn Chemical Store,19114.50381679389,55472,tas
18339,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,18.0,TO,T101,38598,Gawler WTP,13740.458015267175,55472,tas
18346,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,25.0,TO,T101,38740,Huonville WTP,19083.969465648854,55472,tas
18356,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,14.8,TO,T101,38747,Norske Skog Paper Mills -  Boyer,11297.709923664122,8050,tas
18360,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,3.9,TO,T101,56602,Deloraine Waste Water Plant,2977.099236641221,55472,tas
18367,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,4.0,TO,T101,38594,Barrington WTP,3053.4351145038167,55472,tas
18368,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,18.0,TO,T101,38596,Forth Water Treatment Plant,13740.458015267175,55472,tas
18369,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,8.0,TO,T101,39034,BURNIE WWTP,6106.8702290076335,55472,tas
18375,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,20.0,TO,T101,38599,Smithton WTP,15267.175572519083,55472,tas
18383,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,18.35,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,14007.63358778626,8050,tas
18385,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,22.4,TO,T101,38617,Distillery Creek Water Treatment Pl,17099.236641221374,55472,tas
18390,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
18393,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,25.0,TO,T101,38536,Bryn Estyn Chemical Store,19083.969465648854,55472,tas
18399,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,25.05,TO,T101,38747,Norske Skog Paper Mills -  Boyer,19122.137404580153,8050,tas
18405,9598,Rio Tinto Aluminium (Bell Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,20.0,TO,T101,38591,Rio Tinto Aluminium - Bell Bay,15267.175572519083,9598,tas
18409,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,8.45,TO,T101,53624,Campbell Town WTP,6450.381679389312,55472,tas
18410,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-09,14.3,TO,T101,30024,Longford Water Treatment Plant,10916.030534351145,55472,tas
18416,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,8.7,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,6641.221374045801,8050,tas
18425,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,10.0,TO,T101,38619,Reatta Road Water Treatment Plant,7633.587786259542,55472,tas
18428,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,25.0,TO,T101,38536,Bryn Estyn Chemical Store,19083.969465648854,55472,tas
18435,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,7.0,TO,T101,38743,Strahan,5343.511450381679,55472,tas
18436,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,2.0,TO,T101,38744,Tullah WTP,1526.7175572519084,55472,tas
18437,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,7.0,TO,T101,40365,Zeehan WTP,5343.511450381679,55472,tas
18438,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,7.0,TO,T101,51933,QUEENSTOWN WTP,5343.511450381679,55472,tas
18440,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,25.0,TO,T101,38747,Norske Skog Paper Mills -  Boyer,19083.969465648854,8050,tas
18443,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,6.5,TO,T101,38730,Westbury Waste Water TP,4961.832061068702,55472,tas
18444,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,6.5,TO,T101,56090,Westbury Water Treatment Plant,4961.832061068702,55472,tas
18445,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,3.9,TO,T101,56602,Deloraine Waste Water Plant,2977.099236641221,55472,tas
18446,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,2.6,TO,T101,38729,Deloraine Water Treatment Plant,1984.7328244274809,55472,tas
18451,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,14.5,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,11068.702290076335,8050,tas
18453,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
18464,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,24.8,TO,T101,38747,Norske Skog Paper Mills -  Boyer,18931.297709923663,8050,tas
18469,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,8.0,TO,T101,39034,BURNIE WWTP,6106.8702290076335,55472,tas
18471,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,22.0,TO,T101,38596,Forth Water Treatment Plant,16793.893129770993,55472,tas
18472,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,20.0,TO,T101,38598,Gawler WTP,15267.175572519083,55472,tas
18480,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,25.0,TO,T101,38536,Bryn Estyn Chemical Store,19083.969465648854,55472,tas
18487,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,14.45,TO,T101,38747,Norske Skog Paper Mills -  Boyer,11030.534351145037,8050,tas
18491,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,25.0,TO,T101,38536,Bryn Estyn Chemical Store,19083.969465648854,55472,tas
18495,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,20.0,TO,T101,38618,Mt Leslie Water Treatment Plant,15267.175572519083,55472,tas
18499,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
18504,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,25.0,TO,T101,38747,Norske Skog Paper Mills -  Boyer,19083.969465648854,8050,tas
18511,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,25.0,TO,T101,38536,Bryn Estyn Chemical Store,19083.969465648854,55472,tas
18514,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,20.25,TO,T101,38747,Norske Skog Paper Mills -  Boyer,15458.015267175573,8050,tas
18516,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,3.885,TO,T101,56602,Deloraine Waste Water Plant,2965.648854961832,55472,tas
18522,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,24.85,TO,T101,38747,Norske Skog Paper Mills -  Boyer,18969.465648854963,8050,tas
18523,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,10.0,TO,T101,38619,Reatta Road Water Treatment Plant,7633.587786259542,55472,tas
18524,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,22.0,TO,T101,38616,Chimney Saddle WTP,16793.893129770993,55472,tas
18525,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,18.0,TO,T101,38595,Cam WTP,13740.458015267175,55472,tas
18537,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,18.0,TO,T101,38600,White Hills WTP,13740.458015267175,55472,tas
18542,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,8.0,TO,T101,49712,Cradle Valley WWTP,6106.8702290076335,55472,tas
18543,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,8.0,TO,T101,39034,BURNIE WWTP,6106.8702290076335,55472,tas
18546,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,22.4,TO,T101,38617,Distillery Creek Water Treatment Pl,17099.236641221374,55472,tas
18547,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-08,30.4,TO,T101,38747,Norske Skog Paper Mills -  Boyer,23206.106870229007,8050,tas
18557,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,22.8,TO,T101,38747,Norske Skog Paper Mills -  Boyer,17404.580152671755,8050,tas
18558,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,20.0,TO,T101,38599,Smithton WTP,15267.175572519083,55472,tas
18564,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
18565,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,7.0,TO,T101,38743,Strahan,5343.511450381679,55472,tas
18566,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,7.0,TO,T101,51933,QUEENSTOWN WTP,5343.511450381679,55472,tas
18567,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,7.0,TO,T101,40365,Zeehan WTP,5343.511450381679,55472,tas
18571,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,22.0,TO,T101,38596,Forth Water Treatment Plant,16793.893129770993,55472,tas
18574,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,24.7,TO,T101,38740,Huonville WTP,18854.961832061068,55472,tas
18579,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,25.0,TO,T101,38747,Norske Skog Paper Mills -  Boyer,19083.969465648854,8050,tas
18585,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
18595,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,13.0,TO,T101,38734,Bridport Water Treatment Plant,9923.664122137405,55472,tas
18596,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,13.0,TO,T101,38617,Distillery Creek Water Treatment Pl,9923.664122137405,55472,tas
18602,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,8.0,TO,T101,39034,BURNIE WWTP,6106.8702290076335,55472,tas
18603,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,25.0,TO,T101,38536,Bryn Estyn Chemical Store,19083.969465648854,55472,tas
18606,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,25.0,TO,T101,38747,Norske Skog Paper Mills -  Boyer,19083.969465648854,8050,tas
18609,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,3.5,TO,T101,38583,St Helens WTP,2671.7557251908397,55472,tas
18610,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,8.0,TO,T101,41910,St Helens WWTP,6106.8702290076335,55472,tas
18611,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,6.5,TO,T101,38730,Westbury Waste Water TP,4961.832061068702,55472,tas
18616,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,16.6,TO,T101,38747,Norske Skog Paper Mills -  Boyer,12671.75572519084,8050,tas
18626,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,19.5,TO,T101,38740,Huonville WTP,14885.496183206107,55472,tas
18627,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,5.0,TO,T101,38740,Huonville WTP,3816.793893129771,55472,tas
18628,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,22.0,TO,T101,38616,Chimney Saddle WTP,16793.893129770993,55472,tas
18641,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,18.53,TO,T101,38747,Norske Skog Paper Mills -  Boyer,14145.038167938932,8050,tas
18642,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
18650,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,22.0,TO,T101,38596,Forth Water Treatment Plant,16793.893129770993,55472,tas
18660,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,22.4,TO,T101,38617,Distillery Creek Water Treatment Pl,17099.236641221374,55472,tas
18664,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,3.0,TO,T101,40329,East Coast ALUM Milk Run,2290.0763358778627,55472,tas
18665,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,3.0,TO,T101,40329,East Coast ALUM Milk Run,2290.0763358778627,55472,tas
18666,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,8.0,TO,T101,40329,East Coast ALUM Milk Run,6106.8702290076335,55472,tas
18667,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,8.0,TO,T101,40329,East Coast ALUM Milk Run,6106.8702290076335,55472,tas
18669,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
18676,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,25.05,TO,T101,38747,Norske Skog Paper Mills -  Boyer,19122.137404580153,8050,tas
18680,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,20.0,TO,T101,9579,Ridgley  (Burnie WTP),15267.175572519083,55472,tas
18681,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,10.12,TO,T101,38747,Norske Skog Paper Mills -  Boyer,7725.190839694656,8050,tas
18683,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
18688,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,10.0,TO,T101,38619,Reatta Road Water Treatment Plant,7633.587786259542,55472,tas
18701,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
18706,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,25.0,TO,T101,38747,Norske Skog Paper Mills -  Boyer,19083.969465648854,8050,tas
18710,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,4.0,TO,T101,56090,Westbury Water Treatment Plant,3053.4351145038167,55472,tas
18711,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,3.5,TO,T101,56602,Deloraine Waste Water Plant,2671.7557251908397,55472,tas
18712,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-07,4.0,TO,T101,38729,Deloraine Water Treatment Plant,3053.4351145038167,55472,tas
18713,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-06,2.14,TO,T101,38747,Norske Skog Paper Mills -  Boyer,1633.587786259542,8050,tas
18714,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-06,18.25,TO,T101,38747,Norske Skog Paper Mills -  Boyer,13931.297709923663,8050,tas
18718,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-06,22.0,TO,T101,38598,Gawler WTP,16793.893129770993,55472,tas
18729,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-06,8.0,TO,T101,39034,BURNIE WWTP,6106.8702290076335,55472,tas
18730,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-06,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
18731,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-06,20.0,TO,T101,38599,Smithton WTP,15267.175572519083,55472,tas
18737,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-06,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
18739,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-06,6.0,TO,T101,40365,Zeehan WTP,4580.152671755725,55472,tas
18740,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-06,7.0,TO,T101,38743,Strahan,5343.511450381679,55472,tas
18741,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-06,7.0,TO,T101,51933,QUEENSTOWN WTP,5343.511450381679,55472,tas
18742,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-06,4.5,TO,T101,38744,Tullah WTP,3435.114503816794,55472,tas
18750,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2014-06,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,55472,tas
