,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Document Date,Quantity in L,SH_Customer No,state
46830,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2015-06,2.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2015-06,30.0,53137,nsw
46831,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2015-06,4.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2015-06,60.0,53137,nsw
46833,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2015-05,12.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2015-05,180.0,53137,nsw
46836,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2015-05,8.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2015-05,120.0,53137,nsw
46840,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2015-04,12.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2015-04,180.0,53137,nsw
46841,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2015-03,8.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2015-03,120.0,53137,nsw
46843,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2015-03,6.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2015-03,90.0,53137,nsw
46846,6346,Wagga Wagga City Council,PAC23-15,PAC 23 SOLUTION - 15L,2015-02,12.0,DRM,V305,56099,Oasis Regional Aquatic Centre,2015-01,2400.0,6346,nsw
46847,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2015-02,8.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2015-02,120.0,53137,nsw
46854,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2014-10,3.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2014-10,45.0,53137,nsw
46855,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2014-10,2.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2014-10,30.0,53137,nsw
46856,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2014-10,1.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2014-10,15.0,53137,nsw
46857,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2014-10,1.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2014-10,15.0,53137,nsw
46861,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2014-08,4.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2014-08,60.0,53137,nsw
46863,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2014-08,10.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2014-08,150.0,53137,nsw
46869,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2014-07,2.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2014-07,30.0,53137,nsw
46870,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2014-06,10.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2014-06,150.0,53137,nsw
46872,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2014-05,4.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2014-05,60.0,53137,nsw
46873,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2014-05,2.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2014-05,30.0,53137,nsw
46875,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2014-04,8.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2014-04,120.0,53137,nsw
46877,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2014-03,1.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2014-03,15.0,53137,nsw
46878,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2014-03,10.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2014-03,150.0,53137,nsw
46880,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2014-02,2.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2014-02,30.0,53137,nsw
46881,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2014-02,5.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2014-02,75.0,53137,nsw
46899,7052,Wyong Shire Council,PAC23-15,PAC 23 SOLUTION - 15L,2013-05,12.0,PLS,N118,7052,Wyong Shire Council,2013-05,180.0,7052,nsw
46903,7052,Wyong Shire Council,PAC23-15,PAC 23 SOLUTION - 15L,2013-04,6.0,PLS,N118,7052,Wyong Shire Council,2013-04,90.0,7052,nsw
46910,52419,Tasman Water Technologies Pty Limit,PAC23-15,PAC 23 SOLUTION - 15L,2012-10,48.0,PLS,N118,52488,OVIVO - SEVEN HILLS,2012-10,720.0,52419,nsw
46912,52419,Tasman Water Technologies Pty Limit,PAC23-15,PAC 23 SOLUTION - 15L,2012-09,16.0,PLS,N118,52488,OVIVO - SEVEN HILLS,2012-08,240.0,52419,nsw
46913,52419,Tasman Water Technologies Pty Limit,PAC23-15,PAC 23 SOLUTION - 15L,2012-08,32.0,PLS,N118,52488,OVIVO - SEVEN HILLS,2012-08,480.0,52419,nsw
46916,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2012-07,2.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2012-07,30.0,53137,nsw
46917,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2012-06,2.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2012-06,30.0,53137,nsw
46918,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2012-06,2.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2012-06,30.0,53137,nsw
46919,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2012-06,2.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2012-06,30.0,53137,nsw
46920,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2012-06,2.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2012-06,30.0,53137,nsw
46921,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2012-06,2.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2012-06,30.0,53137,nsw
46922,7052,Wyong Shire Council,PAC23-15,PAC 23 SOLUTION - 15L,2012-06,2.0,PLS,N118,7052,Wyong Shire Council,2012-06,30.0,7052,nsw
46923,7052,Wyong Shire Council,PAC23-15,PAC 23 SOLUTION - 15L,2012-05,2.0,PLS,N118,7052,Wyong Shire Council,2012-05,30.0,7052,nsw
46924,7052,Wyong Shire Council,PAC23-15,PAC 23 SOLUTION - 15L,2012-04,10.0,PLS,N118,7052,Wyong Shire Council,2012-04,150.0,7052,nsw
46925,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2012-04,3.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2012-04,45.0,53137,nsw
46926,7052,Wyong Shire Council,PAC23-15,PAC 23 SOLUTION - 15L,2012-04,10.0,PLS,N118,7052,Wyong Shire Council,2012-04,150.0,7052,nsw
46927,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2012-04,2.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2012-04,30.0,53137,nsw
46928,53137,Robson Civil Projects Pty Limited,PAC23-15,PAC 23 SOLUTION - 15L,2012-04,1.0,PLS,N118,53137,Robson Civil Projects Pty Limited,2012-04,15.0,53137,nsw
46930,7052,Wyong Shire Council,PAC23-15,PAC 23 SOLUTION - 15L,2012-03,10.0,PLS,N118,7052,Wyong Shire Council,2012-03,150.0,7052,nsw
46950,60944,Central Coast Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2021-04,6.65,TO,N118,59247,Buttonderry Waste Management facili,2021-04,4962.686567164179,60944,nsw
46952,63291,SOLO WATER PTY LTD,PAC23-1330,PAC 23 SOLUTION - 1330KG,2021-04,1.0,BOX,N118,63291,SOLO WATER PTY LTD,2021-04,1000.0,63291,nsw
46956,53137,Robson Civil Projects Pty Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2021-03,1.0,BOX,N118,97122,Cash Sale Account - Ixom Operations,2021-02,1000.0,53137,nsw
46957,63291,SOLO WATER PTY LTD,PAC23-1330,PAC 23 SOLUTION - 1330KG,2021-02,1.0,BOX,N118,63291,SOLO WATER PTY LTD,2021-02,1000.0,63291,nsw
46958,60944,Central Coast Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2021-02,6.65,TO,N118,59247,Buttonderry Waste Management facili,2021-02,4962.686567164179,60944,nsw
46962,57475,Biochem Water Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2021-01,1.0,IBC,N118,65427,Biochem Water OWN CARTAGE,2021-01,1000.0,57475,nsw
46963,63291,SOLO WATER PTY LTD,PAC23-1330,PAC 23 SOLUTION - 1330KG,2021-01,1.0,BOX,N118,63291,SOLO WATER PTY LTD,2020-12,1000.0,63291,nsw
46968,60944,Central Coast Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-12,6.65,TO,N118,59247,Buttonderry Waste Management facili,2020-11,4962.686567164179,60944,nsw
46971,57475,Biochem Water Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-11,1.0,IBC,N118,65427,Biochem Water OWN CARTAGE,2020-11,1000.0,57475,nsw
46976,63291,SOLO WATER PTY LTD,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-11,1.0,BOX,N118,63291,SOLO WATER PTY LTD,2020-11,1000.0,63291,nsw
46979,9340,Ecolab Pty Ltd t/a Nalco Australia,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-11,1.33,TO,Q336,63895,Norco Foods ICBU,2020-11,992.5373134328358,9340,nsw
46992,57475,Biochem Water Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-09,1.0,IBC,N118,65427,Biochem Water OWN CARTAGE,2020-09,1000.0,57475,nsw
46993,63291,SOLO WATER PTY LTD,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-09,1.0,BOX,N118,63291,SOLO WATER PTY LTD,2020-09,1000.0,63291,nsw
46996,60944,Central Coast Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-09,5.0,IBC,N118,59247,Buttonderry Waste Management facili,2020-09,5000.0,60944,nsw
47006,53137,Robson Civil Projects Pty Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-08,1.0,BOX,N118,66004,Robson Civil Projects-Watagan Park,2020-08,1000.0,53137,nsw
47007,57475,Biochem Water Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-08,1.0,IBC,N118,65427,Biochem Water OWN CARTAGE,2020-08,1000.0,57475,nsw
47014,63291,SOLO WATER PTY LTD,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-07,1.0,BOX,N118,63291,SOLO WATER PTY LTD,2020-07,1000.0,63291,nsw
47015,9340,Ecolab Pty Ltd t/a Nalco Australia,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-07,0.00133,TO,Q336,63895,Norco Foods ICBU,2020-07,0.9925373134328358,9340,nsw
47028,60944,Central Coast Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-06,6.65,TO,N118,59247,Buttonderry Waste Management facili,2020-06,4962.686567164179,60944,nsw
47033,57475,Biochem Water Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-06,1.0,IBC,N118,65427,Biochem Water OWN CARTAGE,2020-06,1000.0,57475,nsw
47035,57475,Biochem Water Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-06,1.0,IBC,N118,65427,Biochem Water OWN CARTAGE,2020-06,1000.0,57475,nsw
47037,63291,SOLO WATER PTY LTD,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-06,1.0,BOX,N118,63291,SOLO WATER PTY LTD,2020-06,1000.0,63291,nsw
47044,62944,Mid-Coast Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-05,2.0,BOX,N118,63030,Bootawa WTP,2020-05,2000.0,62944,nsw
47045,57475,Biochem Water Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-05,2.0,IBC,N118,65427,Biochem Water OWN CARTAGE,2020-05,2000.0,57475,nsw
47048,9340,Ecolab Pty Ltd t/a Nalco Australia,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-05,1.33,TO,Q336,63895,Norco Foods ICBU,2020-04,992.5373134328358,9340,nsw
47063,57475,Biochem Water Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-04,1.0,IBC,N118,65427,Biochem Water OWN CARTAGE,2020-04,1000.0,57475,nsw
47069,60944,Central Coast Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-04,6.65,TO,N118,59247,Buttonderry Waste Management facili,2020-03,4962.686567164179,60944,nsw
47072,63291,SOLO WATER PTY LTD,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,1.0,BOX,N118,63291,SOLO WATER PTY LTD,2020-03,1000.0,63291,nsw
47073,63291,SOLO WATER PTY LTD,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,1.0,BOX,N118,63291,SOLO WATER PTY LTD,2020-03,1000.0,63291,nsw
47089,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,2.0,BOX,V305,53819,"MCG RWTP, Gate 3",2020-03,2000.0,34491,nsw
47110,57475,Biochem Water Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-02,2.0,IBC,N118,65427,Biochem Water OWN CARTAGE,2020-02,2000.0,57475,nsw
47112,60944,Central Coast Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-02,5.0,IBC,N118,59247,Buttonderry Waste Management facili,2020-02,5000.0,60944,nsw
47123,9340,Ecolab Pty Ltd t/a Nalco Australia,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,1.33,TO,Q336,63895,Norco Foods ICBU,2020-01,992.5373134328358,9340,nsw
47125,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",2020-01,1000.0,34491,nsw
47132,63291,SOLO WATER PTY LTD,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,1.0,BOX,N118,63291,SOLO WATER PTY LTD,2020-01,1000.0,63291,nsw
47144,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-12,2.0,BOX,V305,53819,"MCG RWTP, Gate 3",2019-12,2000.0,34491,nsw
47149,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-12,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",2019-12,1000.0,34491,nsw
47154,62156,Solugistics,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-12,13.3,TO,S315,58962,Integra Water-Regency Park,2019-11,9925.373134328358,62156,nsw
47171,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,2.0,BOX,V305,53819,"MCG RWTP, Gate 3",2019-11,2000.0,34491,nsw
47182,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",2019-11,1000.0,34491,nsw
47190,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",2019-11,1000.0,34491,nsw
47194,9340,Ecolab Pty Ltd t/a Nalco Australia,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,1.33,TO,Q336,63895,Norco Foods ICBU,2019-10,992.5373134328358,9340,nsw
47208,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",2019-10,1000.0,34491,nsw
47211,53137,Robson Civil Projects Pty Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,1.33,TO,N118,53137,Robson Civil Projects Pty Limited,2019-10,992.5373134328358,53137,nsw
47223,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",2019-09,1000.0,34491,nsw
47230,63291,SOLO WATER PTY LTD,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-09,1.0,BOX,N118,63291,SOLO WATER PTY LTD,2019-09,1000.0,63291,nsw
47237,60944,Central Coast Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-09,5.0,IBC,N118,59247,Buttonderry Waste Management facili,2019-09,5000.0,60944,nsw
47253,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-08,1.33,TO,V305,53819,"MCG RWTP, Gate 3",2019-08,992.5373134328358,34491,nsw
47259,63458,SCIENCE DEVELOPMENTS PTY. LTD.,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-07,10.64,TO,N118,63688,Science Delvelopments,2019-07,7940.298507462687,63458,nsw
47269,60944,Central Coast Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-07,6.65,TO,N118,59247,Buttonderry Waste Management facili,2019-07,4962.686567164179,60944,nsw
47271,60944,Central Coast Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-07,2.66,TO,N118,64106,Woy Woy Tip,2019-07,1985.0746268656717,60944,nsw
47274,9340,Ecolab Pty Ltd t/a Nalco Australia,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-07,1.33,TO,Q336,63895,Norco Foods ICBU,2019-07,992.5373134328358,9340,nsw
47280,39906,Bolte Civil Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-06,2.0,BOX,N118,39906,Bolte Civil Pty Ltd,2019-06,2000.0,39906,nsw
47282,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-06,1.33,TO,V305,53819,"MCG RWTP, Gate 3",2019-06,992.5373134328358,34491,nsw
47284,63458,SCIENCE DEVELOPMENTS PTY. LTD.,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-06,10.64,TO,N118,63688,Science Delvelopments,2019-06,7940.298507462687,63458,nsw
47289,63291,SOLO WATER PTY LTD,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-06,1.0,BOX,N118,63291,SOLO WATER PTY LTD,2019-06,1000.0,63291,nsw
47290,57475,Biochem Water Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-06,1.0,BOX,N118,64429,Arnott's Huntingwood,2019-06,1000.0,57475,nsw
47294,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-05,1.33,TO,V305,53819,"MCG RWTP, Gate 3",2019-05,992.5373134328358,34491,nsw
47297,63458,SCIENCE DEVELOPMENTS PTY. LTD.,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-05,10.64,TO,N118,63688,Science Delvelopments,2019-05,7940.298507462687,63458,nsw
47304,57475,Biochem Water Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-05,1.0,BOX,N118,64429,Arnott's Huntingwood,2019-05,1000.0,57475,nsw
47308,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-05,1.33,TO,V305,53819,"MCG RWTP, Gate 3",2019-04,992.5373134328358,34491,nsw
47311,63291,SOLO WATER PTY LTD,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-05,1.0,BOX,N118,63291,SOLO WATER PTY LTD,2019-04,1000.0,63291,nsw
47319,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-04,1.33,TO,V305,53819,"MCG RWTP, Gate 3",2019-04,992.5373134328358,34491,nsw
47326,60944,Central Coast Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-04,6.65,TO,N118,59247,Buttonderry Waste Management facili,2019-04,4962.686567164179,60944,nsw
47329,9138,Formula Chemicals Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-04,5.32,TO,N118,9138,Formula Chemicals Pty Ltd,2019-04,3970.1492537313434,9138,nsw
47335,57475,Biochem Water Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-03,1.0,BOX,N118,57475,Biochem Water Pty Ltd,2019-03,1000.0,57475,nsw
47343,63458,SCIENCE DEVELOPMENTS PTY. LTD.,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-03,10.64,TO,N118,63688,Science Delvelopments,2019-03,7940.298507462687,63458,nsw
47349,63291,SOLO WATER PTY LTD,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-03,1.0,BOX,N118,63291,SOLO WATER PTY LTD,2019-03,1000.0,63291,nsw
47351,60944,Central Coast Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-03,2.66,TO,N118,64106,Woy Woy Tip,2019-03,1985.0746268656717,60944,nsw
47352,9340,Ecolab Pty Ltd t/a Nalco Australia,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-03,1.33,TO,Q336,63895,Norco Foods ICBU,2019-03,992.5373134328358,9340,nsw
47361,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-02,2.66,TO,V305,53819,"MCG RWTP, Gate 3",2019-02,1985.0746268656717,34491,nsw
47366,60944,Central Coast Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-02,6.65,TO,N118,59247,Buttonderry Waste Management facili,2019-02,4962.686567164179,60944,nsw
47369,60944,Central Coast Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-02,2.66,TO,N118,64106,Woy Woy Tip,2019-02,1985.0746268656717,60944,nsw
47373,63291,SOLO WATER PTY LTD,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-02,1.0,BOX,N118,63291,SOLO WATER PTY LTD,2019-02,1000.0,63291,nsw
47374,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-02,1.33,TO,V305,53819,"MCG RWTP, Gate 3",2019-02,992.5373134328358,34491,nsw
47382,9340,Ecolab Pty Ltd t/a Nalco Australia,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-01,1.33,TO,Q336,63895,Norco Foods ICBU,2019-01,992.5373134328358,9340,nsw
47385,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-01,1.33,TO,V305,53819,"MCG RWTP, Gate 3",2019-01,992.5373134328358,34491,nsw
47389,60944,Central Coast Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-01,5.0,IBC,N118,59247,Buttonderry Waste Management facili,2019-01,5000.0,60944,nsw
47394,63458,SCIENCE DEVELOPMENTS PTY. LTD.,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-01,10.64,TO,N118,63688,Science Delvelopments,2019-01,7940.298507462687,63458,nsw
47396,9138,Formula Chemicals Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-01,4.0,BOX,N118,9138,Formula Chemicals Pty Ltd,2019-01,4000.0,9138,nsw
47406,6943,Shire Of Lachlan,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-12,1.0,BOX,N118,52504,Tottenham Water Treatment Plant,2018-12,1000.0,6943,nsw
47410,9340,Ecolab Pty Ltd t/a Nalco Australia,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-12,1.33,TO,Q336,63895,Norco Foods ICBU,2018-11,992.5373134328358,9340,nsw
47424,60944,Central Coast Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-11,5.0,IBC,N118,59247,Buttonderry Waste Management facili,2018-11,5000.0,60944,nsw
47432,56283,Aquapac Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-10,10.0,BOX,Q336,62144,Aquapac / Carole Park QLD,2018-10,10000.0,56283,nsw
47433,39906,Bolte Civil Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-10,1.0,BOX,N118,39906,Bolte Civil Pty Ltd,2018-10,1000.0,39906,nsw
47437,63458,SCIENCE DEVELOPMENTS PTY. LTD.,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-10,21.28,TO,N118,63688,Science Delvelopments,2018-10,15880.597014925374,63458,nsw
47447,56283,Aquapac Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-09,10.0,BOX,Q336,62144,Aquapac / Carole Park QLD,2018-09,10000.0,56283,nsw
47448,56283,Aquapac Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-09,9.0,BOX,Q336,62144,Aquapac / Carole Park QLD,2018-09,9000.0,56283,nsw
47449,9138,Formula Chemicals Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-09,4.0,BOX,N118,9138,Formula Chemicals Pty Ltd,2018-09,4000.0,9138,nsw
47456,56283,Aquapac Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-08,9.31,TO,Q336,62144,Aquapac / Carole Park QLD,2018-08,6947.761194029851,56283,nsw
47457,56283,Aquapac Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-08,10.0,IBC,Q336,62144,Aquapac / Carole Park QLD,2018-08,10000.0,56283,nsw
47459,56283,Aquapac Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-08,13.3,TO,Q336,62144,Aquapac / Carole Park QLD,2018-08,9925.373134328358,56283,nsw
47460,56283,Aquapac Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-08,3.99,TO,Q336,62144,Aquapac / Carole Park QLD,2018-08,2977.6119402985078,56283,nsw
47477,63458,SCIENCE DEVELOPMENTS PTY. LTD.,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-08,22.61,TO,N118,63481,C\- Warringah Crane & Transport,2018-07,16873.13432835821,63458,nsw
47495,56283,Aquapac Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-07,10.0,IBC,Q336,62144,Aquapac / Carole Park QLD,2018-07,10000.0,56283,nsw
47498,56283,Aquapac Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-07,10.0,IBC,Q336,62144,Aquapac / Carole Park QLD,2018-07,10000.0,56283,nsw
47499,56283,Aquapac Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-07,10.0,IBC,Q336,62144,Aquapac / Carole Park QLD,2018-07,10000.0,56283,nsw
47500,56283,Aquapac Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-07,10.0,IBC,Q336,62144,Aquapac / Carole Park QLD,2018-07,10000.0,56283,nsw
47504,60944,Central Coast Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-06,3.99,TO,N118,59247,Buttonderry Waste Management facili,2018-06,2977.6119402985078,60944,nsw
