,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,state of Sold-To Party
29565,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-14,19.8,TO,S106,9512,Little Para WTP (Bulk),sa
29566,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-14,19.8,TO,S106,9510,Hope Valley Plant (Bulk),sa
29568,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-14,40.0,TO,S106,20464,Happy Valley WTP,sa
29569,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-14,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
29572,41154,District Council of Mt Barker,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-14,25.0,TO,S106,41162,Mt Barker WWTP,sa
29574,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-14,25.0,TO,S106,20464,Happy Valley WTP,sa
29575,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-14,25.0,TO,S106,9509,Barossa WTP (Bulk),sa
29577,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-13,6.651,TO,S106,16638,Mannum,sa
29578,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-13,3.142,TO,S106,16658,Murray Bridge,sa
29582,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-13,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
29583,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-13,25.0,TO,S106,9505,Myponga (Bulk),sa
29586,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-13,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
29587,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-13,25.0,TO,S106,20464,Happy Valley WTP,sa
29588,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-13,25.0,TO,S106,20464,Happy Valley WTP,sa
29589,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-13,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
29592,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-10,25.0,TO,S106,12514,Morgan WFP,sa
29598,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-10,25.0,TO,S106,16658,Murray Bridge,sa
29599,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-10,40.0,TO,S106,12514,Morgan WFP,sa
29600,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-10,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
29601,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-10,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
29602,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-10,25.0,TO,S106,20464,Happy Valley WTP,sa
29603,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-10,25.0,TO,S106,20464,Happy Valley WTP,sa
29604,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-10,25.0,TO,S106,9509,Barossa WTP (Bulk),sa
29605,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-10,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
29608,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-09,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
29613,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-09,25.0,TO,S106,12151,Swan Reach WTP,sa
29614,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-09,25.0,TO,S106,9505,Myponga (Bulk),sa
29615,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-09,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
29616,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-09,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
29619,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-08,25.13,TO,S106,12151,Swan Reach WTP,sa
29620,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-08,26.56,TO,S106,20464,Happy Valley WTP,sa
29625,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-08,25.0,TO,V127,41004,North Ballarat WWTP,sa
29627,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-08,25.0,TO,S106,11612,Balhannah / Summit,sa
29628,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-08,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
29629,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-08,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
29630,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-08,40.0,TO,S106,20464,Happy Valley WTP,sa
29631,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-08,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
29634,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-08,40.0,TO,S106,12514,Morgan WFP,sa
29636,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-07,25.0,TO,S106,9509,Barossa WTP (Bulk),sa
29641,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-07,25.0,TO,S106,12151,Swan Reach WTP,sa
29642,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-07,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
29643,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-07,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
29645,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-07,25.0,TO,S106,20464,Happy Valley WTP,sa
29646,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-07,40.0,TO,S106,20464,Happy Valley WTP,sa
29647,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-07,40.0,TO,S106,12514,Morgan WFP,sa
29652,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-06,25.0,TO,S106,16655,Tailem Bend,sa
29654,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-06,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
29656,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-06,25.0,TO,S106,37618,Victor Harbor WWTP,sa
29659,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-06,25.0,TO,S106,9505,Myponga (Bulk),sa
29660,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-06,25.0,TO,S106,20464,Happy Valley WTP,sa
29661,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-06,40.0,TO,S106,20464,Happy Valley WTP,sa
29665,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-03,25.0,TO,S106,12514,Morgan WFP,sa
29666,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-03,25.0,TO,S106,12514,Morgan WFP,sa
29667,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-03,25.0,TO,S106,12514,Morgan WFP,sa
29671,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-03,25.0,TO,V127,38777,White Swan WTP,sa
29672,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-03,25.0,TO,S106,16655,Tailem Bend,sa
29673,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-03,40.0,TO,S106,12514,Morgan WFP,sa
29674,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-03,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
29675,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-03,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
29676,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-03,25.0,TO,S106,20464,Happy Valley WTP,sa
29677,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-03,25.0,TO,S106,20464,Happy Valley WTP,sa
29678,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-03,40.0,TO,S106,20464,Happy Valley WTP,sa
29682,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-02,25.0,TO,S106,12514,Morgan WFP,sa
29684,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-02,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
29686,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-02,25.0,TO,V127,41004,North Ballarat WWTP,sa
29689,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-02,25.0,TO,S106,11612,Balhannah / Summit,sa
29690,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-02,5.2,TO,S106,16638,Mannum,sa
29691,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-02,5.2,TO,S106,16658,Murray Bridge,sa
29692,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-02,25.0,TO,S106,12151,Swan Reach WTP,sa
29693,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-02,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
29694,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-02,25.0,TO,S106,20464,Happy Valley WTP,sa
29697,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-02,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
29698,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-01,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
29699,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-01,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
29703,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-01,25.0,TO,S106,16658,Murray Bridge,sa
29704,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
29705,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-01,25.0,TO,V127,38776,Lal Lal WTP,sa
29706,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12-01,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
29717,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-30,25.0,TO,S106,12151,Swan Reach WTP,sa
29718,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-30,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
29719,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-30,25.0,TO,S106,20464,Happy Valley WTP,sa
29720,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-30,25.0,TO,S106,9509,Barossa WTP (Bulk),sa
29722,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-29,25.0,TO,S106,12151,Swan Reach WTP,sa
29723,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-29,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
29724,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-29,25.0,TO,S106,9505,Myponga (Bulk),sa
29725,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-29,25.0,TO,S106,20464,Happy Valley WTP,sa
29729,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-29,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
29730,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-29,40.0,TO,S106,12514,Morgan WFP,sa
29737,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-26,25.0,TO,S106,11612,Balhannah / Summit,sa
29739,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-26,10.0,TO,S106,12151,Swan Reach WTP,sa
29740,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-26,3.9,TO,S106,16637,Waikerie WTP,sa
29741,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-26,6.2,TO,S106,16760,Barmera WFP,sa
29742,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-26,6.0,TO,S106,41743,Berri WWTP (Hoskins Rd),sa
29746,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-26,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
29747,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-26,25.0,TO,S106,20464,Happy Valley WTP,sa
29748,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-26,25.0,TO,S106,20464,Happy Valley WTP,sa
29751,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-26,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
29752,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-25,14.5,TO,S106,16659,Loxton,sa
29753,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-25,10.0,TO,S106,16656,Renmark,sa
29755,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-25,25.0,TO,V127,38777,White Swan WTP,sa
29757,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-25,25.0,TO,S106,20464,Happy Valley WTP,sa
29758,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-25,25.0,TO,S106,20464,Happy Valley WTP,sa
29759,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-25,25.0,TO,S106,9509,Barossa WTP (Bulk),sa
29764,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-24,25.0,TO,S106,12151,Swan Reach WTP,sa
29767,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-24,25.0,TO,S106,12151,Swan Reach WTP,sa
29768,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-24,40.0,TO,S106,20464,Happy Valley WTP,sa
29769,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-24,25.0,TO,V127,41004,North Ballarat WWTP,sa
29774,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-24,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
29776,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-23,25.0,TO,S106,11612,Balhannah / Summit,sa
29779,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-23,25.0,TO,S106,12151,Swan Reach WTP,sa
29781,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-23,25.0,TO,S106,16658,Murray Bridge,sa
29782,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-23,40.0,TO,S106,12514,Morgan WFP,sa
29784,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-23,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
29785,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-23,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
29786,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-23,25.0,TO,S106,9509,Barossa WTP (Bulk),sa
29792,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-23,40.0,TO,S106,20464,Happy Valley WTP,sa
29794,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-22,25.0,TO,S106,16655,Tailem Bend,sa
29795,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-22,25.0,TO,S106,9505,Myponga (Bulk),sa
29800,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-22,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
29801,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-22,40.0,TO,S106,20464,Happy Valley WTP,sa
29802,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-22,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
29811,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-19,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
29812,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-19,25.0,TO,S106,20464,Happy Valley WTP,sa
29813,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-19,25.0,TO,S106,20464,Happy Valley WTP,sa
29814,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-19,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
29815,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-19,40.0,TO,S106,12514,Morgan WFP,sa
29818,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-18,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
29819,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-18,3.3,TO,S106,16637,Waikerie WTP,sa
29827,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-18,3.2,TO,S106,16760,Barmera WFP,sa
29828,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-18,9.0,TO,S106,16659,Loxton,sa
29829,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-18,6.5,TO,S106,41743,Berri WWTP (Hoskins Rd),sa
29830,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-18,7.9,TO,S106,16656,Renmark,sa
29831,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-18,25.0,TO,S106,20464,Happy Valley WTP,sa
29832,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-18,25.0,TO,S106,9509,Barossa WTP (Bulk),sa
29833,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-18,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
29834,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-18,40.0,TO,S106,12514,Morgan WFP,sa
29835,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-18,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
29839,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-17,0.2,TO,V127,38777,White Swan WTP,sa
29840,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-17,25.0,TO,S106,12151,Swan Reach WTP,sa
29845,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-17,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
29846,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-17,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
29847,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-17,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
29848,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-17,40.0,TO,S106,12514,Morgan WFP,sa
29851,41154,District Council of Mt Barker,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-16,25.0,TO,S106,41162,Mt Barker WWTP,sa
29852,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-16,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
29853,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-16,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
29854,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-16,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
29855,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-16,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
29857,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-16,25.0,TO,V127,38777,White Swan WTP,sa
29858,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-16,40.0,TO,S106,20464,Happy Valley WTP,sa
29859,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-16,25.0,TO,S106,20464,Happy Valley WTP,sa
29861,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-15,6.0,TO,S106,16658,Murray Bridge,sa
29862,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-15,5.2,TO,S106,16638,Mannum,sa
29863,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-15,5.2,TO,S106,16658,Murray Bridge,sa
29864,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-15,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
29865,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-15,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
29871,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-15,25.0,TO,V127,41004,North Ballarat WWTP,sa
29882,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-12,25.0,TO,S106,12151,Swan Reach WTP,sa
29883,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-12,25.0,TO,S106,9505,Myponga (Bulk),sa
29884,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-12,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
29885,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-12,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
29886,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-12,25.0,TO,S106,20464,Happy Valley WTP,sa
29888,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-11,25.0,TO,S106,16658,Murray Bridge,sa
29892,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-11,26.0,TO,S106,12527,SA Water - Hahndorf,sa
29893,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-11,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
29894,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-11,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
29895,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-11,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
29896,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-11,25.0,TO,S106,20464,Happy Valley WTP,sa
29897,9504,United Water International Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11-11,25.0,TO,S106,9509,Barossa WTP (Bulk),sa
